id,shipment_id,order_item_id,quantity
"1183","3363","6701","1"
"1184","394","4655","10"
"1185","1197","924","11"
"1186","2211","6277","16"
"1187","2613","2553","6"
"1188","4006","3986","6"
"1189","558","6978","8"
"1190","3977","632","7"
"1191","4481","7368","9"
"1192","4646","3035","16"
"1193","2593","2159","8"
"1194","328","3161","13"
"1195","2427","6657","3"
"1196","3670","4059","4"
"1197","277","6070","19"
"1198","3934","5901","8"
"1199","2027","4437","2"
"1200","3629","1202","19"
"1201","4831","2699","3"
"1202","1556","7264","1"
"1203","2751","2704","17"
"1204","631","3752","1"
"1205","1126","985","7"
"1206","285","5364","20"
"1207","1898","4903","6"
"1208","3853","3176","7"
"1209","4894","7220","2"
"1210","2264","1638","7"
"1211","840","2913","17"
"1212","3357","4913","5"
"1213","2872","191","1"
"1214","4297","6326","6"
"1215","4749","660","11"
"1216","2065","7152","4"
"1217","4141","6822","8"
"1218","3306","4241","13"
"1219","4172","5463","3"
"1220","820","2450","16"
"1221","3298","3399","20"
"1222","4304","2735","15"
"1223","1897","891","19"
"1224","4015","3144","13"
"1225","2990","1710","13"
"1226","1898","6281","19"
"1227","2522","5532","7"
"1228","1838","2016","13"
"1229","2215","4623","17"
"1230","3997","324","18"
"1231","3816","3654","9"
"1232","3303","5329","20"
"1233","3101","1844","13"
"1234","3134","4525","10"
"1235","2753","4407","12"
"1236","1718","2242","9"
"1237","3613","6446","20"
"1238","2089","3937","2"
"1239","1569","328","19"
"1240","385","4482","20"
"1241","4874","6090","18"
"1242","2692","2126","11"
"1243","1155","3397","13"
"1244","1751","1845","14"
"1245","2877","1237","17"
"1246","2633","1335","15"
"1247","1753","5961","5"
"1248","4581","883","7"
"1249","1243","3260","6"
"1250","124","7484","15"
"1251","4102","5935","11"
"1252","2518","3474","16"
"1253","3419","3023","8"
"1254","4048","4155","2"
"1255","2231","5767","6"
"1256","1270","1060","14"
"1257","2743","4035","1"
"1258","4960","4131","8"
"1259","2047","2613","9"
"1260","3349","2144","17"
"1261","2725","1083","10"
"1262","2723","2720","8"
"1263","2587","6351","15"
"1264","4714","6512","20"
"1265","2897","2127","20"
"1266","2732","3410","6"
"1267","1146","7148","12"
"1268","3028","2702","7"
"1269","1344","4413","19"
"1270","3324","2002","5"
"1271","2571","3190","16"
"1272","2070","744","2"
"1273","4709","6421","18"
"1274","4644","1215","10"
"1275","3633","6698","16"
"1276","231","4383","2"
"1277","148","1528","9"
"1278","2484","5787","5"
"1279","3542","3596","1"
"1280","2690","941","13"
"1281","2377","7248","9"
"1282","1647","6191","17"
"1283","2891","858","6"
"1284","2306","7278","8"
"1285","530","6312","3"
"1286","3768","3310","15"
"1287","402","480","7"
"1288","2907","3442","5"
"1289","3785","2684","2"
"1290","2711","3316","14"
"1291","4729","1776","11"
"1292","4039","5538","18"
"1293","4488","7266","16"
"1294","874","2632","20"
"1295","2001","5143","3"
"1296","3215","645","2"
"1297","2738","5023","10"
"1298","1599","4722","14"
"1299","1735","5636","1"
"1300","1679","1156","11"
"1301","3586","7030","10"
"1302","3289","997","2"
"1303","2973","3308","20"
"1304","1848","2454","12"
"1305","4565","4951","15"
"1306","4122","6276","4"
"1307","2995","7129","10"
"1308","3839","7264","6"
"1309","2681","3097","14"
"1310","4338","5210","14"
"1311","2879","2372","8"
"1312","866","4298","17"
"1313","1591","1145","19"
"1314","1066","4084","10"
"1315","4812","1567","3"
"1316","2761","2446","20"
"1317","4393","2614","17"
"1318","2883","3065","3"
"1319","1079","1975","1"
"1320","1865","5575","20"
"1321","1077","6354","17"
"1322","899","1467","1"
"1323","3552","2812","17"
"1324","2908","5292","5"
"1325","3736","3111","19"
"1326","3906","3557","17"
"1327","2445","5733","19"
"1328","4614","3402","19"
"1329","2377","261","7"
"1330","4025","5035","18"
"1331","270","6316","7"
"1332","706","7067","16"
"1333","4207","5820","9"
"1334","4541","5100","10"
"1335","213","7097","11"
"1336","3338","5762","3"
"1337","4721","7055","8"
"1338","336","2401","10"
"1339","68","2956","14"
"1340","4612","3666","3"
"1341","3012","2433","10"
"1342","1476","353","5"
"1343","4597","4766","9"
"1344","1266","5987","14"
"1345","845","5427","9"
"1346","2168","4342","14"
"1347","2479","971","7"
"1348","3416","2173","3"
"1349","4388","4904","8"
"1350","557","2777","8"
"1351","3172","628","5"
"1352","4179","4780","19"
"1353","3524","2014","3"
"1354","3548","7158","17"
"1355","310","6488","19"
"1356","1411","1323","16"
"1357","1535","4959","8"
"1358","1373","7377","16"
"1359","3433","2507","10"
"1360","2829","7119","4"
"1361","2900","1959","8"
"1362","1515","1909","1"
"1363","3914","1597","20"
"1364","778","252","2"
"1365","4670","1061","17"
"1366","3080","1730","4"
"1367","4683","3022","20"
"1368","2244","5393","10"
"1369","4276","2151","4"
"1370","3661","2706","10"
"1371","3345","7153","10"
"1372","2169","5268","6"
"1373","660","1894","2"
"1374","2882","3026","8"
"1375","4705","4528","9"
"1376","3722","760","12"
"1377","1424","2572","18"
"1378","1290","3453","16"
"1379","1373","6087","5"
"1380","563","3214","13"
"1381","3747","3803","4"
"1382","3897","3129","6"
"1383","2188","3896","1"
"1384","3706","4539","11"
"1385","3254","6987","3"
"1386","3439","6061","10"
"1387","21","5495","11"
"1388","3032","6133","1"
"1389","2634","4358","10"
"1390","340","2626","9"
"1391","186","6088","1"
"1392","1864","1340","3"
"1393","3243","7163","15"
"1394","663","3434","16"
"1395","2575","872","19"
"1396","4632","5933","5"
"1397","1163","6871","8"
"1398","1338","1003","15"
"1399","4057","5251","19"
"1400","724","5320","12"
"1401","3047","2099","7"
"1402","653","5510","2"
"1403","4896","2482","3"
"1404","3144","6755","12"
"1405","2377","6445","20"
"1406","901","4072","14"
"1407","3063","543","2"
"1408","1516","2707","3"
"1409","3428","2233","14"
"1410","798","4791","9"
"1411","3227","1396","10"
"1412","4025","2529","13"
"1413","4477","3125","17"
"1414","1483","709","1"
"1415","3422","5212","19"
"1416","1228","4606","18"
"1417","1928","863","20"
"1418","3618","999","16"
"1419","4855","2345","3"
"1420","543","3581","9"
"1421","2044","3585","3"
"1422","3700","2779","12"
"1423","4499","124","15"
"1424","4527","374","2"
"1425","1922","745","17"
"1426","2660","1661","4"
"1427","4616","5853","9"
"1428","3236","3958","7"
"1429","1216","5304","18"
"1430","1262","3204","18"
"1431","359","946","7"
"1432","4159","6730","5"
"1433","3302","5493","11"
"1434","3784","4935","7"
"1435","201","5662","12"
"1436","3794","2215","16"
"1437","1224","447","15"
"1438","69","6034","1"
"1439","2299","3121","11"
"1440","1410","1791","9"
"1441","1957","1560","7"
"1442","1810","7381","1"
"1443","674","610","3"
"1444","3946","2309","1"
"1445","3934","1613","2"
"1446","938","7115","17"
"1447","203","1208","19"
"1448","3188","4928","14"
"1449","2523","4603","10"
"1450","331","110","16"
"1451","1881","5027","18"
"1452","474","4918","3"
"1453","1036","1371","12"
"1454","4667","4641","7"
"1455","2159","1625","18"
"1456","2783","2196","14"
"1457","3931","5583","12"
"1458","1523","5335","6"
"1459","2157","2929","1"
"1460","615","4246","5"
"1461","99","6435","16"
"1462","4997","4743","9"
"1463","2446","6509","13"
"1464","4360","1619","15"
"1465","3484","3701","7"
"1466","1698","2252","11"
"1467","1109","4659","14"
"1468","1226","6712","2"
"1469","1065","2715","13"
"1470","3289","4805","3"
"1471","1917","2888","7"
"1472","3758","6685","18"
"1473","2782","4831","6"
"1474","3369","4344","6"
"1475","239","639","19"
"1476","4499","192","5"
"1477","554","2330","2"
"1478","2924","6040","1"
"1479","4782","338","6"
"1480","477","5175","7"
"1481","4708","3985","5"
"1482","4850","3307","13"
"1483","902","4527","2"
"1484","4400","5247","3"
"1485","4124","3202","3"
"1486","1068","7211","7"
"1487","2557","2329","12"
"1488","284","5975","10"
"1489","481","6130","19"
"1490","3912","3492","3"
"1491","1381","650","19"
"1492","4318","542","18"
"1493","1849","3857","15"
"1494","3549","1451","8"
"1495","2097","2792","19"
"1496","4372","3144","13"
"1497","3725","3499","13"
"1498","1540","2884","12"
"1499","871","582","13"
"1500","153","3048","11"
"1501","460","833","17"
"1502","1660","7365","10"
"1503","159","4602","16"
"1504","3341","1974","14"
"1505","64","1675","10"
"1506","2309","1041","1"
"1507","733","5589","6"
"1508","4299","5435","4"
"1509","4450","4224","12"
"1510","4053","2035","5"
"1511","1497","6968","16"
"1512","3206","2576","14"
"1513","4749","1322","8"
"1514","1702","5877","12"
"1515","1533","1922","6"
"1516","2640","3057","18"
"1517","545","2211","1"
"1518","4518","7207","11"
"1519","2730","1414","6"
"1520","2455","4929","8"
"1521","3912","7271","12"
"1522","4862","4677","3"
"1523","1451","6231","2"
"1524","4049","4832","1"
"1525","2703","2164","2"
"1526","4105","665","1"
"1527","15","6344","1"
"1528","2271","190","9"
"1529","3801","2259","15"
"1530","1918","6983","17"
"1531","3746","6957","12"
"1532","2602","2864","5"
"1533","3650","1170","2"
"1534","126","642","2"
"1535","2782","4391","10"
"1536","224","6352","2"
"1537","4984","726","16"
"1538","774","46","14"
"1539","1434","6445","3"
"1540","3020","3419","1"
"1541","1298","4772","8"
"1542","887","7158","9"
"1543","4924","5951","7"
"1544","2002","3040","14"
"1545","399","6834","10"
"1546","2261","622","15"
"1547","2261","6446","10"
"1548","2515","197","10"
"1549","3151","4356","7"
"1550","3510","2882","15"
"1551","2831","5782","1"
"1552","1070","2306","6"
"1553","3726","293","7"
"1554","424","428","14"
"1555","2015","2599","5"
"1556","3672","3090","4"
"1557","3340","709","10"
"1558","4812","3636","3"
"1559","1324","6900","1"
"1560","3810","505","12"
"1561","1960","1440","13"
"1562","239","1322","6"
"1563","3992","7100","3"
"1564","358","5340","16"
"1565","3832","6488","20"
"1566","87","6905","14"
"1567","2018","2477","7"
"1568","474","4377","17"
"1569","845","1631","13"
"1570","385","4335","6"
"1571","1250","2522","18"
"1572","945","6794","11"
"1573","4509","4934","12"
"1574","3644","5587","7"
"1575","1292","2302","13"
"1576","1196","5936","13"
"1577","2910","2638","11"
"1578","467","6872","12"
"1579","2014","6027","6"
"1580","4606","6277","20"
"1581","1364","651","8"
"1582","3912","4281","12"
"1583","465","3533","10"
"1584","257","2565","3"
"1585","4799","251","6"
"1586","2189","4948","10"
"1587","2233","2750","5"
"1588","2386","2100","16"
"1589","3283","5822","9"
"1590","1147","6441","19"
"1591","2704","2350","9"
"1592","4251","125","9"
"1593","1701","2041","5"
"1594","1207","4101","2"
"1595","3817","807","12"
"1596","4784","6129","17"
"1597","92","4503","14"
"1598","2546","1197","10"
"1599","2899","5867","2"
"1600","4950","1841","7"
"1601","4461","5695","12"
"1602","61","44","4"
"1603","1224","564","12"
"1604","364","6649","3"
"1605","2888","3154","15"
"1606","2808","6233","11"
"1607","1847","527","12"
"1608","1543","4411","1"
"1609","2358","4308","7"
"1610","4839","6784","5"
"1611","4320","5305","5"
"1612","3361","7012","16"
"1613","442","967","20"
"1614","1990","6325","13"
"1615","889","5004","12"
"1616","4807","1918","8"
"1617","3162","402","12"
"1618","2472","691","3"
"1619","2787","3484","5"
"1620","4932","5957","20"
"1621","213","261","14"
"1622","2049","5699","3"
"1623","1494","2178","6"
"1624","418","5431","4"
"1625","3641","5299","3"
"1626","1310","6606","10"
"1627","4283","7129","14"
"1628","1816","5089","10"
"1629","2995","5413","16"
"1630","1875","6137","2"
"1631","440","3853","19"
"1632","3970","2693","15"
"1633","4957","1726","4"
"1634","197","6431","17"
"1635","1873","7226","10"
"1636","1622","6656","1"
"1637","3114","4748","15"
"1638","3755","712","11"
"1639","928","2003","14"
"1640","1316","2365","10"
"1641","3784","6802","5"
"1642","438","3306","1"
"1643","3631","7096","18"
"1644","108","3838","17"
"1645","2267","3235","17"
"1646","4059","2626","5"
"1647","3348","665","15"
"1648","304","3426","13"
"1649","4041","26","15"
"1650","3940","397","2"
"1651","4676","4275","15"
"1652","2373","3577","19"
"1653","3515","749","20"
"1654","631","1809","4"
"1655","1592","4583","10"
"1656","3299","3213","1"
"1657","3700","6176","10"
"1658","2137","1843","5"
"1659","4464","702","8"
"1660","2925","5299","3"
"1661","1557","1137","17"
"1662","2209","5248","20"
"1663","1320","4911","20"
"1664","1356","3021","20"
"1665","126","1677","3"
"1666","3617","2195","15"
"1667","2599","150","9"
"1668","296","1406","16"
"1669","2643","3435","2"
"1670","2619","5867","7"
"1671","2425","5795","1"
"1672","4235","1528","2"
"1673","2750","1404","13"
"1674","486","892","9"
"1675","1230","6319","20"
"1676","787","2392","16"
"1677","2317","119","16"
"1678","4840","1794","4"
"1679","2830","2017","6"
"1680","4722","2362","16"
"1681","31","2806","14"
"1682","3624","970","18"
"1683","1236","3496","9"
"1684","4079","7271","6"
"1685","328","3580","8"
"1686","4317","1761","19"
"1687","2279","754","10"
"1688","3894","2089","10"
"1689","199","1084","10"
"1690","4497","1521","14"
"1691","113","5466","1"
"1692","4228","5203","7"
"1693","370","3736","7"
"1694","4380","2803","13"
"1695","1949","7222","17"
"1696","1054","1580","3"
"1697","3043","3113","3"
"1698","3690","628","10"
"1699","1749","4254","7"
"1700","3232","2642","15"
"1701","3610","5631","15"
"1702","4915","1577","12"
"1703","2384","6767","5"
"1704","2174","2862","1"
"1705","3537","3439","5"
"1706","3246","7170","11"
"1707","4727","419","8"
"1708","4343","4917","1"
"1709","611","7042","16"
"1710","2896","5698","2"
"1711","3209","3793","10"
"1712","2412","1815","12"
"1713","1873","6487","4"
"1714","583","4846","14"
"1715","4060","78","20"
"1716","2680","5272","15"
"1717","614","3424","12"
"1718","2844","625","1"
"1719","3463","1274","9"
"1720","795","130","17"
"1721","1281","4190","11"
"1722","3423","1094","14"
"1723","1819","1973","7"
"1724","2551","4110","15"
"1725","1496","1933","10"
"1726","4796","6010","11"
"1727","3102","2201","16"
"1728","3622","4657","9"
"1729","1845","6585","19"
"1730","2058","166","1"
"1731","660","2021","3"
"1732","4806","5103","5"
"1733","4925","1202","6"
"1734","895","459","12"
"1735","3843","4875","16"
"1736","1105","5123","14"
"1737","3492","5815","17"
"1738","1988","5924","16"
"1739","3112","4037","19"
"1740","3570","7469","9"
"1741","3353","2667","20"
"1742","2519","4197","5"
"1743","3017","6944","3"
"1744","3564","7355","3"
"1745","3644","3614","9"
"1746","1534","994","1"
"1747","3606","4198","4"
"1748","4177","5408","8"
"1749","3433","3203","4"
"1750","2230","1636","11"
"1751","3241","202","13"
"1752","2082","702","7"
"1753","3586","2341","3"
"1754","3613","1310","1"
"1755","3108","1055","16"
"1756","4794","5388","7"
"1757","1788","2348","2"
"1758","1218","4985","13"
"1759","668","50","1"
"1760","3614","1162","11"
"1761","2299","3711","4"
"1762","1950","2471","15"
"1763","2643","1039","20"
"1764","450","429","1"
"1765","2315","73","10"
"1766","4635","5004","8"
"1767","3993","85","19"
"1768","3673","5495","12"
"1769","1305","1102","10"
"1770","3815","3052","20"
"1771","3955","6237","9"
"1772","160","4615","7"
"1773","2143","5805","4"
"1774","630","7451","18"
"1775","1102","4609","20"
"1776","1638","3470","3"
"1777","3402","4673","12"
"1778","494","536","4"
"1779","3256","1545","5"
"1780","652","6068","13"
"1781","768","7404","5"
"1782","1618","5022","19"
"1783","943","1827","9"
"1784","2202","3174","20"
"1785","2068","3311","14"
"1786","4704","2940","5"
"1787","4882","3621","7"
"1788","3149","5972","7"
"1789","1741","44","17"
"1790","4420","2697","2"
"1791","3638","4021","4"
"1792","1150","300","5"
"1793","573","3716","14"
"1794","3227","4030","9"
"1795","4882","4111","5"
"1796","1618","3649","3"
"1797","3892","2082","8"
"1798","4492","5644","14"
"1799","135","6914","6"
"1800","2217","3997","18"
"1801","4123","2057","2"
"1802","139","3560","20"
"1803","563","564","7"
"1804","4861","6684","4"
"1805","845","5828","11"
"1806","2246","6464","15"
"1807","604","5816","5"
"1808","3802","1649","13"
"1809","2789","1239","14"
"1810","4170","430","16"
"1811","4093","6619","9"
"1812","1950","4120","6"
"1813","2974","5107","9"
"1814","3709","6456","13"
"1815","2557","1747","2"
"1816","3363","6733","14"
"1817","2477","2040","6"
"1818","1497","5727","6"
"1819","279","6254","8"
"1820","1445","1382","15"
"1821","1837","4575","18"
"1822","823","6898","8"
"1823","1843","1297","19"
"1824","2636","4546","13"
"1825","3874","5107","17"
"1826","598","1361","6"
"1827","2987","4050","1"
"1828","139","1931","5"
"1829","4739","7481","7"
"1830","1844","3867","2"
"1831","4881","2847","12"
